office_id,staff_id,is_admin
eb98c7e4-8aee-42bd-a621-36d266cac1da,6522f092-4fe0-434e-86aa-e3cc0162a81d,False
88262a0a-829b-4595-b709-e8bf1798d1ac,66e0c268-5c0b-4f84-8836-ba9590460e6f,False
fbd9e23f-b0b2-46e9-9cc7-99ccba6d019b,935af828-3ed9-4ce3-aceb-465ac377468c,False
0c21fd43-0f90-403b-b70c-9476217b7a85,7e5777a0-faa4-4f8f-b323-cedd7c788c19,False
eb535861-96ce-4f12-bc24-80b15e6d1041,8497181f-fc34-486b-8713-f7ed386823de,True
7e9b5d1c-f300-4e4d-b55a-6a37d1a83283,64c9131d-827b-4426-950c-c114ce110544,False
acdd4d52-0878-4cd2-8287-05df5d6dea8b,91d3340c-b64d-4e97-8d72-578b2d3f2db1,False
41801766-7f2c-4d7c-8ab1-c48a9fb800e2,c36a81fb-d993-41a6-89ae-f1db9acd8262,False
1555f16e-dc31-49d8-97c4-d6b12d781f1d,95bfa7ba-474f-4a42-8bc3-29ed56b6b3b1,False
b8eb2089-9814-4b1a-9733-e67c8ad7cfff,55ceca25-f76c-4796-a4ed-ba50267b948c,False
c233a4ef-b71a-44ec-88df-b85972e01a19,d71c38fb-fb06-4ab4-98c2-1075a320b9b5,False
67180508-5597-478b-b223-e1449701bcff,01096e6b-a6b7-4403-9cc8-0154ad602021,False
42ffab51-132b-4a3c-9a5b-5070c122c57f,c1d3b4c5-5070-4fb1-a98b-1e802a2cb1fe,False
da9ba4b7-817d-491a-82b3-52e5f32abd16,9b465574-98a3-4cdc-b58f-79c1d0053324,False
eaa3fb2b-84b4-4df6-b155-794a5c351fe1,37dad1e4-6229-4037-8969-dc671efc561a,False
4969a660-5542-47b7-80ec-e0fe497c3346,3ea250a4-4688-4e05-94f2-38f5ae307728,False
daeb25da-14a5-456c-9c79-d29a8d7173cb,81075bdf-96f3-470b-a07f-52940d79e81e,False
d6ddf3f0-0f9f-486f-a53e-b0dcd9f7c391,583f5b34-a177-4694-9066-32909d126a2f,False
ff4324cb-ba9f-4a67-911f-4622996b5cbf,0c8f5131-73d4-4436-a0d5-25e906a8501e,False
1383d9a3-2178-4e09-b180-c639faa3230b,7705f621-da99-488b-ab45-0cde04799d9b,False
feef034d-1686-468b-adcd-934f49243c70,06814023-ddfe-4513-afd0-91fd4b0c1412,False
015ed483-2fcb-4644-800d-3600fcc5ee64,0e39a832-12fb-4a8e-abad-72567bc7fd99,False
3a7a23f7-3c21-4624-a964-42708858b82e,4e1befdf-f8f0-4998-9059-7ae42d446a13,False
25aee5b4-59a6-4445-8de2-270e5e8ad9b5,674fc887-6c22-40eb-8f06-0bbfa0bbdc5d,False
3da853f4-5a32-4d94-83c9-5ed338c63f0c,71bf865d-50ea-4ca8-b24c-53f5cd462269,False
c909483a-3a99-416c-9247-3acd20289c44,6638ae56-6b81-437e-a724-2ca7c865897f,False
14a71b34-dcc9-4d3c-8a77-eca3eaed6bcf,5f18ccce-4f1f-4bae-8db8-ed8f9ee54102,False
9b8e5937-8a9d-4302-a567-b06a6e9614b1,d0031a8a-1eb9-49db-a2c7-e313291ea5dc,False
b1157eb9-aad3-4116-a43d-97f6fdbf6ad6,e6b9bf38-18cd-4e91-8bb5-e48b220c7aa3,False
45aca302-9f17-4595-8f56-1106c7001d1a,66cfbdb7-5d3d-4d5e-8287-d7f193e87017,False
d00b708a-4c9b-4146-9556-ac95ac3c4e9e,daa0f717-9592-4b6a-a087-71fd01f2fe67,False
77236246-d7c5-4a5f-b3a9-d36167437808,6b865597-79d7-4dc7-9bbe-2ebbfb0d3a16,False
7451b14e-f66b-4739-9c4b-91693b4ca855,81b8a50f-ada3-446f-b3a0-3443c4778ae1,False
f6a82737-8e43-4d22-9e96-a4fc37951f30,59ffce36-47c8-4f9d-b035-4a7f0716528c,False
aad9ee6e-49f3-4d54-b428-201fe8da0ce3,f2e28548-863f-46f9-b885-d2d631d774df,False
db1133bc-bfe1-40bb-92e8-be9a9c1e045d,56dc25c8-719d-45ac-9ff0-bf9967589782,False
64222dcd-8e95-4f92-8627-08898aac338b,76c8cd03-bd08-4123-960a-a1cda4b26e77,False
6daeab67-6d2e-4d4c-9fea-67b0f66ccbdc,f467a74e-20f8-4d7a-a10a-b3c218b25fac,False
76d18051-4e95-4cdf-83cc-eae029e8d633,567d19bf-22c6-4d0c-afec-ac9aca88952c,False
07eaac9d-7c16-4058-ad48-82a0565f74d0,0822e481-4724-4755-9431-17b3b7ec0109,False
7f1accc1-bd5b-46cb-b5b6-62f6421d9b0f,eaa39011-da5a-4de0-8b98-061b5015d494,False
b14c1f2f-c995-4b94-8b0d-a064743cfb4d,5272453a-9aae-408b-8368-24a4b115c6b8,False
21eb15bc-c4e5-4cb2-8824-d1250dc0b284,337c750f-b582-45d7-aa6a-6aff232fa6d8,False
784009cb-c2e1-4981-9826-8fe01e8448ed,c87b2447-f4fa-4a44-b207-bce64e9e2608,False
0971af5f-2c19-42ab-8aa1-0a63145e123b,a2c073b2-3c87-4398-84ce-dff9c0b23fd9,False
730e6855-7dd5-4809-8642-cd895206e67f,a2fef218-69fd-4d87-b7dd-1a7a3f999be3,False
d00b708a-4c9b-4146-9556-ac95ac3c4e9e,84a09b0e-eae4-4cac-8e45-5a922a8ad210,False
3be4c70b-f95c-42d4-a5f1-4f2c83198e8b,852dbf54-a4ec-41c3-a4bf-48198e43bb08,False
13169f1d-3030-4cc8-926c-bcb6b152b51f,102f343d-6497-4ee4-a538-0deea2635415,False
f6a82737-8e43-4d22-9e96-a4fc37951f30,189795aa-65c7-4d1d-83b5-49400a290390,False
ebd1c97c-ce62-407f-8185-544a200e2ea2,3ad6d67b-14c1-48a3-aaf5-7977b7ecdfe5,False
c79e84de-b8b3-4bed-9d7e-7c5ee798f5ac,62191f29-0a1d-4780-9fcb-3f800c62272d,False
c20aae99-60bd-4e8c-a918-3da4db7336b5,8349d824-e173-4fdd-9ba4-a313f7ce1420,False
4e7ce474-9f9f-48dd-b2ca-552b2028e84b,d61880d2-8458-43ba-8b91-dfade9e74342,False
f9b22e27-4863-4268-a858-628663cbd119,db67d990-8c7e-463f-b7a4-af6a7ec71aee,False
0c31984f-fab3-4d52-948d-8bd4116e6708,8ce75e8b-852b-41f3-a9d0-ad95b2078c3b,False
cd194b84-6d9a-4892-9067-58a463e535bf,a1900a1a-ed01-4bea-ad03-7736755bcf44,False
cbab1052-8249-4c03-a03d-6842fb2f4530,ce39d568-cd70-45e3-8bc4-f1a57b36dced,False
2f30d169-94c0-45fc-979a-e11856f79226,c1ce34c0-0a14-4ed9-aa02-cf143d14e96f,False
f27f49b8-c4e7-4f2b-9752-ca2029a7f037,81eb8ee4-55f1-402d-838d-bc610acb5932,False
bf7a0645-08ee-428e-a2cc-3894e45bbafd,d40e3200-cad5-4050-b729-77c37075ac8a,False
8704f6e8-6b3f-4ef2-9368-2cc1813805c5,ffc02634-835c-4ef9-8929-0907ee17badb,False
137e3209-6b74-4dbd-aee2-6a4ca030f400,ccf09ecc-396f-43ce-bc38-4d0e46ecafe1,False
bc36cebf-c838-4305-a143-c669c5ef57f7,837aab14-4826-4752-a4d6-c2ab03e7d706,False
c1a9fc24-fa4b-4f83-b021-2f8e69601777,6931adac-82d7-4819-a0ee-76c85059958e,False
8b960631-e532-49b8-a42f-724588f2b472,cab9a201-1655-4bdd-8b45-0367471f6075,False
30722daf-0bff-4481-8fae-4e15f83afee1,1d47c630-3ee5-471d-91ce-73d10fa1facb,False
7a68f1e9-83fa-46f3-959c-a3e8d57383d0,b2fe7175-d74d-4ae0-b5bd-e30a846b008b,False
e4ba0d7f-4874-4381-829c-52baa199c14b,d6fa44af-050f-4402-b95c-3a92514afc82,False
8853f8d4-8303-413d-bddc-665fbc52645a,0fb6599e-8a5e-4424-b02f-4143d8b56a72,False
b7937873-791e-413f-9923-6f86b096d623,ae647e26-be78-42d8-bfad-2097310198ee,False
1d55b45c-505a-40d1-ab30-20f91693aa73,673092ce-52bf-4ed9-b92e-c6f153671faa,False
0513c3e3-d357-4afc-9018-b1d12659abfa,219b2d2c-75d1-4dbc-88ff-a77a3579953c,False
be167452-2de9-4c67-be18-4744fecaab51,0501458e-b183-4c45-b598-6f2c0a56b22f,False
28329f13-62c0-40ec-a084-e54d19bf09aa,b73ac71c-2fac-41e8-bd14-c303dde2e68e,False
db1133bc-bfe1-40bb-92e8-be9a9c1e045d,8359ba4a-749e-4ab0-bed2-dd2ddb59622c,False
b9099eb6-c056-4d9c-8ab8-994a54f322df,e95d3358-b0ad-49a5-8da3-679a0e73a4f3,False
8e10658a-ee7b-4404-a66e-5554dc54614c,4f4e5515-2b9a-4331-acee-5f3ef63d2157,False
8704f6e8-6b3f-4ef2-9368-2cc1813805c5,0d084d9c-f797-4f28-a079-a9f21718b2f8,False
95b2c542-c920-4710-8a36-2a979dd49cd2,2f2d3d9e-adfc-4148-819a-f38dec2bc697,False
bd730f78-3762-4a7c-9afa-5b606dd452c8,6c680e5b-0780-4025-a555-bda063431fd1,False
f90feaaf-aaa7-408e-9718-8de8a7b2cb66,811336f0-cbe0-48e4-8523-40ad77d54d46,False
c74d57af-a471-4faf-8072-71db600366be,80909fb7-bb22-4f37-8c3e-c21832c68c04,False
c97ecb78-a554-4d84-aec6-74b7eaf2f97d,db546237-e9da-49d7-a507-fa2f42e5c55b,False
599918b4-3e11-4368-b3a2-c31a9dc0dc3f,545670a5-b294-4aa3-99ed-c48fa53888c9,False
69a0c0eb-220e-443b-baa3-faebec7a4ee7,c3568b7f-07ca-49ce-8ab4-e3cbd92a42d5,False
7170be95-7cb7-4193-8aef-d43b9d60cb06,2e32461c-c19c-4a0e-8722-be1b7e9ebe5d,False
2e20cd00-bb14-404c-b4fb-cbd6b9e7b8bc,cbabd33c-d308-488c-8c61-bede7adbbcc6,False
5bf59483-0ff6-43ee-b1c4-e01098d43885,05ca8d2f-dc89-4152-bf37-245d68c679c7,False
eb4eb272-2b7c-419f-a492-897285daa737,462ed215-66ff-44fe-a985-4adff2b0eeb9,False
4304977e-45cb-4ce1-ae66-72c9f0949a3c,759a00c5-efe4-472f-bd51-0efaae79d6fd,False
3fcb7b92-dd43-40c7-b6d9-29240c93e314,7801e5e6-ee61-4e14-ab15-a3788885f2b7,False
89cd5648-eace-4714-bc5c-3fbe77caec65,8ed2abce-f57c-4ddb-be2b-55282e29c80f,True
0bc170cc-c320-443f-8cdc-d7c2009dbc5f,f9556ca4-7079-4193-b03e-a5b91f5967ad,False
8d10f7f4-18f7-4064-b0b0-2c5c6af41989,635f62e9-285b-4475-a444-3a2b09845acf,False
063854cf-2606-43a7-ab51-a6058aabf399,e0235ebe-2af2-422e-a9b5-25066ecdbe61,False
8069b8cb-86b5-4d4e-94a9-f4e0ed68d258,4e914a03-f654-4694-af4b-ad6015e720e2,False
0971af5f-2c19-42ab-8aa1-0a63145e123b,764a7015-1741-42c9-b6ce-87c8079e501f,False
831f4abd-1459-4772-aef6-4adaa3da61bd,1e050377-5c43-4f17-85cc-cb2ec8e06a4f,False
1d2f76c0-9672-4d00-bb23-a352f20b1386,58f57942-6790-4f40-9a5d-b146c916fb2e,False
279e807a-8fdf-42d7-9f5e-30b3ea11d70b,5b2bd76b-c146-4f74-a33e-c385fa514e4e,False
d24b20c8-7ca6-42a6-a799-e0a4b15b7681,2cfaf68c-5061-4d9b-b03f-61038d725857,False
1b484e23-8712-4ce5-999b-49910f38847b,06d70e98-49cb-49a9-bd84-a1b63edd90b2,False
471def5a-5915-43ea-8547-6a1da164caa6,4dbd1e1b-5d6d-424e-94a5-5b8f8ff825b1,False
af9ea6f8-9840-4d3c-acad-183a765a11e0,4887412c-ff8b-4e24-8485-600c5c60e2d2,False
2bae1eec-39d8-4880-a3ff-fc473a838293,08add79d-f3a0-4a1d-a630-99e8cd123467,False
795ea073-7d58-46f0-b6ef-8727000e8f33,276bbbc2-bb95-47fc-8000-0b8f58ba54d9,False
e73d7c7e-1b70-441b-b996-e35ea8f09bd9,98205da4-4e3e-4629-a3e5-e27194bdbb22,False
c233a4ef-b71a-44ec-88df-b85972e01a19,57a12f19-2003-47cd-bb87-54e4f5d3a4fe,False
53d1ba91-01bf-48d0-b224-4ef973e36ce3,31a80d0f-314e-483f-83c4-0fde400875fd,True
ce052a3a-f2ac-48d1-bee6-65bc4cf1add4,cd4f688d-642d-440a-8a87-a0912fc176c6,True
38604170-2c9e-4c41-a029-f2afc2aad72f,ec147a38-ea4e-4d7b-a76a-c84bfb80127f,False
0513c3e3-d357-4afc-9018-b1d12659abfa,03782756-647f-4338-82c1-fe1f6a1dfacf,False
04c58ade-8e36-4b0e-8713-7ee62a9bfb36,15a587a9-012a-4f00-92d8-2df210591028,False
c2a99c2e-f3b5-4dd5-84a7-b1489883c67e,cdd39727-3789-4ec0-957a-6afb241f0a22,False
c62f0c9a-27fd-4a1e-8e21-818f4419abe0,1ee48c85-2f71-4bf6-9adc-14edb4f228af,False
cd2d91b4-1d01-470c-8b51-20cb06572a6a,8ae4a903-6481-4d6b-b95b-33fb11851d80,False
83a41eeb-d41c-4fa3-8576-58ea27435d2c,fb09a9ae-117d-4919-a421-6f4238567ce2,True
8663f178-b281-4463-bc9f-ef675141d532,f0ff3fbc-90ae-4551-94da-88c484fa5beb,False
e0d1a8a2-99a8-4d5b-8d37-e0f0ec5de880,3d2bdbcf-ebff-4323-a410-709485c2eb9e,False
b7937873-791e-413f-9923-6f86b096d623,16705a0d-4b81-431a-8adb-72ee53fc9bf6,False
2d4b098f-3d83-42fb-afcd-c2de36b55006,64ae8d0c-2c17-4856-876a-8689e604b0ba,False
04e3b946-1317-449c-9da0-321aff57aa82,a290132e-90d1-44f5-8fb9-db93d2d4c4dc,False
7fe07735-fdfa-4622-81eb-0a527f49b03a,cda5f1d3-19df-43b8-99f7-bf70968ba4a3,False
353a8fd4-cbf0-49c5-ae5a-d38a52be9219,710a6508-4844-419d-91de-751a538336e9,False
96bcdc69-b362-4014-b10d-15f2d08d480a,2ca2dd5f-dd25-4662-a0f9-976396443898,False
260b0c01-dcbb-4fde-bb02-06bd2cdf76ae,33389c7d-2335-42bb-8b31-57452e847a5b,False
07eaac9d-7c16-4058-ad48-82a0565f74d0,065debee-8d60-4bb1-a1a9-ed91bb7a9af2,False
c7cf19fc-f718-4422-b3d0-e51146eae47b,87d35cc2-3810-481b-bd8a-fa8105177ebf,False
9816b21c-c0dc-47e0-9485-3064e70e8627,da99b724-239c-4c35-8fec-1d5b9b78d06c,False
0213170f-5c1f-4fff-a8c1-7a4bc125635e,f4602e74-029a-4713-8680-6998cc91e649,False
b640f893-f635-4cb3-8956-f53fd10edb79,0769d81c-eaef-49b1-8c7b-25e0378d0be6,False
b0f99e76-3741-41db-bc29-c0f0cce2629e,39398831-8dc0-4439-a2f9-6df65bd6c211,False
e3550c5f-e155-457d-bde3-b0121a59dc72,a903168d-291f-40f9-b753-33db4a7ae296,False
a8ff7742-d0cc-41e2-8ec7-ef1322c029f9,c671c829-5880-4406-ace9-55b3b601395c,False
5024fc2a-f067-4125-a18f-798c7c047832,96e66f38-720a-477d-ae4a-f5a94a11d574,True
94171bc4-441c-4f0c-a0bf-b55a67d61486,9c576198-00d2-436c-ba63-e79f35c0c052,False
8c44569d-c27e-4888-8d99-e2ecc196d5e2,bc7142e4-f8b9-40c9-983e-7a96170d4ce9,False
b2a90862-2555-4778-8ab8-bebb0b73224e,48a39ec9-1550-4176-a305-7962067e057e,False
b7ecf4b1-f8d7-44bf-a6c8-698ce9ea7378,438356cd-8b91-46e6-b281-cca6140c7f2b,False
5a19fb81-8aca-44a1-8886-c7d2db3175db,f387c1b7-e6ab-4095-9e74-374da30664bf,False
6a48d1cf-00af-47da-81ec-d6cd4c4ac1be,9298e0bd-e919-46a8-b853-f03ab3fbea77,False
5e073cef-b70f-46cc-834b-3a655dd3e251,1d2a9a96-3574-44b9-9bd4-7203d3b541ca,False
0513c3e3-d357-4afc-9018-b1d12659abfa,e23e2a7f-875e-4d41-9fc4-e23ebf594e0b,False
c9995ec4-8ba3-46b3-8809-3dadde0550f2,5e0b16c7-20c4-49ef-b2cc-92b7a449c1cf,False
18e90f8c-c6ee-48d5-96af-6ad747e936f4,452cf225-fe83-47c5-9776-ffa26faf1133,False
64676c3c-3f2e-4153-9099-c82926b234f8,c15cde09-e1a3-47a5-bf6e-0b003117c7f0,False
45aca302-9f17-4595-8f56-1106c7001d1a,47b03238-6008-4c1d-ad83-00a919bb5236,False
c75d873b-2320-4e92-a032-757db5088065,ee772f11-7ca0-4c44-8129-31be2498faf7,False
3adb2883-8b5b-423a-beff-11129a2e05cc,94810eb3-6285-43f2-bb91-043ab016889c,False
15026c1a-fb53-453b-962a-f3bd94fbd8b7,fcfad301-4741-4ab3-a85f-b3a3a43dbe3c,False
3e771b8d-9cbd-4cd2-864c-dbbe58a6f026,caa201ed-bf75-4c26-bfe3-8f18e1e72f49,False
9e8399ab-7ea0-4428-8174-e62c8107da03,55f3b1f8-5122-45f5-8961-79934713cc84,False
85a509c3-4759-499f-b7bc-aa243e27c812,57be3fa5-8332-4aec-802d-2ea0b5333455,False
30273b41-7085-4ea1-8ccc-b0996d642c12,527dc706-1458-438e-9053-c7b8d93045ce,False
e104b643-acff-45a8-91d9-4b7960d327fa,00bbd9d5-627f-4114-b934-b5d204428f78,False
6146ec4c-57eb-43b9-a9ac-24bf1b9c0c62,b6f56980-431d-4fd1-a595-10ce75cc7820,False
3adb2883-8b5b-423a-beff-11129a2e05cc,87dfe385-1948-4ddc-b0e7-fbb218dba1e2,False
02e08007-a899-4e09-aead-1b47128060cb,81413855-0343-422a-9491-fed833729278,False
5cd823a5-ed84-4c74-9e39-d2886e1dca80,41f99f5f-6994-4d41-9bd5-be32f0ca372b,False
69dfc488-62ae-4c00-95e8-5e22444e31ad,9d814541-9f68-4f41-b2e6-26267529a9f6,False
42ffab51-132b-4a3c-9a5b-5070c122c57f,dd25e907-a87f-4015-934b-bb5d1d994361,False
